id,label
1299,-wEnDAkIGkAmztupErIs-EvribadikclzWtvIvAlrO-
1300,-SiIntrAdustmituclhRgEstsAndgevmisAmpRtIkyAlRzrispEktIGEvRiwAnAvDEm-
1301,-wAtsRYsEdtuhIm-@mYfcrCAnItInAftusiyu-
1302,-hihImsElfrAsYtIdDAsemp@sAjInfrEnC-AndpAlYtlipOntAdWtDApartsInwIChiTctD@tYh@dImpruvdanDARIjAnAl-
1303,-fcrDAfRstdesR-YTIGkD@twAtyuh@vdAngIvzgrethopsAvyu-AndwITWtEnidWtyuwIlmekr@pIdpragrEs-
1304,-YbIlivItsR-AndD@tIzwAtYfIr-DErfcrDAprInsApAlAbjEktAvmYvIzAthirIztudIvotmYsElfIntYRlituDAstAdiAvDAfrEnCl@GgwAj-
1305,-Y@mAvEriAnplEzAntpyupAl-clwez@skIGkwEsCAnz-kyUriAs-trAbAlsAm-InseSAAl-AndivInsApozIGD@tYkUdmitwIDAtiCRYrikwYR-Y@mAfredY@mnatrICInAftubehIm-
1306,-YrIzYdInDAm@vegrudIdtuzpcrt-
1307,-YwIlmekyutr@nzletDEmIntufrEnCAndyunidnatbiAfredAvmYfYndIGyurInseSAbAl-
1308,-hih@dAgUd@pAtYt-kUdt@lAtgUdstcriwITWtl@fIG-wazsElAbretAdfcrhIzwIdirIvarthezInhIzsoSAbAlm@nRz-bAthispEnthIzlYf@thom-sEldAmgoIGWtAndsiIGhardliEniwAn-bIkczhiclwezh@dApYpInhIzmWDAndwazsRWndAdbY@tlistwEntik@ts-wIDwIChiwUdAmyuzhImsElf-clde-
1309,-hIzhWskipRh@dDAm@nAjmAntAvEvriTIG-SinEvRAlWdhImtubiInidAvEniTIG-AndSigevnoAkWntAvhIzmAni-wICSikEptcltAgEDR-bIkczhinEvR@skthRturEndREniAkWnts-
1310,-anDAsIksTAveprAl-etinTRdi-DACRCAvjizAskrYstAvl@tRdisents-wazfcrmRlicrgAnYzdAndDAstUkanAligAlEgzIstAns-
1311,-ItscrAjAnwazsmcl-AjRb-AndInsIgnyIfIkAntsid-hardlitubiTctAv@zlYklituRWzapAzISAn-
1312,-InstEdAvbAdsIks-rEgyAlRliAfIlietIdmEmbRz-And@tmost-tuskcrAv@dhIrAnts-DAcrgAnAzeSAnAmbRztudemEnihAndrAdTWzAndsolz-
1313,-InplesAvAsIGgAlh@mlAt-InDAsmclAstkcrnRAvwICDAmEmbRzkUdh@vkaGgrAgetAd-DErnWar-AbWtsEvAntisteksAvzYAn-AndAbWtsEvAnhAndrAdcrgAnYzdwcrdz-iCwcrdAndstekwIDItsfUlkamplAmAntAvcfAsRzAndpristId-crgAnAzeSAnz-
1314,-DApr@ktAsAvg@DRIGItspasAlAtsIntuwAnples-prIvEntsDAbIldIGApAndstrEGTAnIGAfcrAnbr@nCAz-AndIn@smAk@zIkstEnsIvAndstrcG-crgAnAzeSAnzarsEldAm@twIDAbrcd-vEriEroniAsYdiAzIgzIst-kAnsRnIGDAstrEGkTAvDACRC-
1315,-nEvRDAlEs-DAmastrdsid-AmAGDAsmclAstAvclsits-h@zAtendDEprApcrSAnzAvAtri-AndDAbRdzAvDAErarnEsATIGInItsbr@nCAz-DAkcrnIznWInok-cfRIGprAtEkSAn-AndDAswitsAvs@tAsf@kSAn-tuEvRiRnIstpIlgrAmjRniIGItsweAvfRtruT-
1316,-DErYzwRfrAmDAfRst-tRndIn@ntIsApeSAntAwcrdDAivnIGsAn-natmIrliD@tDAwRk-AvpraslEtIGSUdbik@ridanInDAwEst-bAtD@tDAhEdkwcrtRzAvDACRC-SUdbiDErIst@blISt-
1317,-DAbokAmcrmAnh@dtctDApipAlDAtrucrAjAnAndEsnAni-AvDAmErAkAnIndiAnz-AndtAwcrdDIsdarkskIndrEmnAnt-AvAwAnsmYtipipAl-DAmISAnErizAvmcrmAnIzAm-RlitRndDErYz-AndwIDErYzwEnt-DErharts-AndDErhops-
1318,-ItIznotAbAlD@tDAIndiAntrYbzh@vjErlirAgardAdDArIlIjAnAvDAl@tRdesenT-wIDf@vr-siIGInDAbUkAmcrmAn-strYkIGAgrimAnt-wIDErontrAdISAnz-
1319,-DAfRstwElAsn@blISsitAvDACRC-wazInDAprItilItAltWnAvkarlAndohYo-clmostwIDInsnYtAvlekTIri-AndhirsunrozDAfRstEmpAlAvmadRntYmz-
1320,-tuDAfRvAntl@tRdesent-AtEmpAlIznatsImpliACRCbIldIG-AhWsfcrIlIjAsAsEmbli-
1321,-sunTWzAndzAvkanvRsh@drEntAdcrpRCAsthomzAnmAzUri-IndIpEndAns-C@ksAnkWnti-biIGDErsEntR-bAtfrAmDAfRstDewRAnpapyAlRAmAGDAmAzriAnz-
1322,-DAlutEnAngAvRnR-lItAlbRntAbAyubagz-@ftRwRdgAvRnR-wazAprAnWnst-mcrmAnhetR-AndTruWtDApIriAdAvDAtrAbAlz-him@nAfEsIzsImpATTiwIDApRsAkyutRz-
1323,-DErsAfRIGz-h@vnEvRyEtbInfItlikarnAkAlbYhyumAnskrYb-
1324,-mekIGDErweAkrcsDArIvR-mostAvDArEfyujizfWndSEltRAmAGDAmcrhaspItAbAlpipAlAvklekWntiAnd@ftRwRdIst@blIStDEmsElvzInkcldwElkWnti-DeRInfWndIGDAsItiAvfarwEst-
1325,-AsmclsEtAlmAnth@dbInfWndAdbYmcrmAnf@mAlizAnSolkrik-AndhiranDATRtiATAvaktobR-etinTTRdiet-AkAmpAniAvtuhAndrAdAndfcrti-fElApanDAh@plAsEtlRzAndbUCRdAskcr-
1326,-biItsEdtuDAanRAvsAmAvDAcfAsRzIntrAstAdwIDAtErAbAlkAmISAn-D@twEnDeAlRnItstrusAgnIfIkAns-DerIzYnDErATcrAti-r@DRD@nh@vEniTIGtudu-wIDwAtDedEzAgnetIdAkoldblAdIdpUCRi-
1327,-owErEkRdturEd-wAtIpIkCRdDigezApan-hWafAlDAfEkt-
1328,-AmErAkAnskulbOs-rEdwIDImoSAnzAvhcrR-AvDA@lbAgAnzIz-drIvAnbitAnAndkIld-wIDAp@pAlegAd-dREktIGDAbUCRi-AndAvDAToda-hAntAdAndhWndAdlYkbists-@zDAIfEktAvArOAldIkri-AndDeyEtS@lrEdInDAhIstRiAvDEronkAntri-Avsinz@ztErAbAl@zDiz-InDAEksAbISAnAvInjAstIsAndInhyumAnhet-
1329,-hubIg@nDAkwcrAl-wazItdAbcrmAnz-
1330,-@zDAsepAlAvDAprEskamEnts-AgEnstDAbrut@lAtiAvDAmAzUriAnzYkwoltAvp@rAgr@f-frAmDAkwInsiargAs-marCttsIkstinT-etinTRdinYn-
1331,-ItwIlbiAbzRvdD@t@ncrgAnYzdmab-edAdbYmEniAvDAsIvAlAndmIlAtEricfAsRzAvmAzUri-wIDgAvRnRbagz@tDErhEd-h@vbInDApramAnAnt-@ktRzInDIsbIznAs-InsYtIdtuItApIrzAgEnstDAmcrmAnzbYpAlItAkAlhetrAd-AndbYDAdISAnAlmotIvzAvplAndRAndrivEnj-
1332,-DAarmifWndDApipAlInpavRti-AndlEftDEmInkAmpErAtIvwElT-
1333,-bAtAwRdfRDRkAnsRnIGDAEkspAdISAnInjEnRAl-
1334,-ItwazTruflOdz@dvYsdDAbyukenAncrdRDAmIlAtEriEkspAdISAntuyutck-astEnsAbli-tuInstclsRtAnfEdRAlAfISAlzAndturiprEsAnIlIjd-Inf@ntARrIbElyAn-wICInf@kth@dnEvRkAmIntuEgzIstAns-bAtInri@lAtitufRDRDAIntrAstsAvDAsIsESAnAsts-
1335,-mcrovRh@dDApipAlbInInklYndturIbElyAn-wYlgretRapRtunAtikUdDeh@vwISt-
1336,-clrEdincrTAndDAsWTwRtckAtAv-wYnatsEtAbclsAAwEst-
1337,-DenunoncrTnosWTDoisnowEst-DestUdpazAtIvlibYDAkanstAtuSAn-AndwUdh@vnATIGtuduInDAblAdistrYfbItwinbrADRz-AnlEsIndidDewRsAmAndbYDATcrAtituwIC-Deh@dclrEdiwAnslorlirIspandId-tufRnISmEntAndarmzfcrDAkAntriznid-
1338,-wAtDAl@tRnesetskcldsAlEstrAlmErIj-IzkErAktRIstIkAvDACRC-AndIzInvErijEnRAlpr@ktAs-bAtAvsAlEsCAlmErIj-plR@lItiAwYzwaz@nInsAdAnt-nEvR@nIsEnSAl-
1339,-wibIlivInAlItRAlrEzREkSAn-And@n@kCAwAlhIr@ftR-InwICfyuCRstesS@lbirEkAgnYzdEvRis@GtAfYd@ncTRYzrileSAnSIpIgzIstIGhIranRT-AvpErAtAndCYld-brADRAndsIstR-hAzbAndAndwYf-
1340,-Ith@zbInmYprIvlAj-tutrEdDAsOlAvmEnil@ndz-tuAbzRvDAkAstAmzAndsAdAnh@bAtsAvmcrneSAnzD@nwAn-nYvyEtufYndDAplesh@dmitApipAl-wErInwIDhumDApyUrAtiAvm@nAndwUmAn-IzhEldmcrprESAs-D@tAmAGDAmAlYndmcrmAntsInDAmWntAnv@lizAvDAwEst-
1341,-@tDAInsEpSAnAvwRAlmErIjAmAGDAl@tRdesents-DErwaznolc-n@SAnAlcrstet-AgEnstDIspr@ktAs-
1342,-In-etinsIkstitu-AlAwazIn@ktAdwIDApRpAsAvsAprEsIGpRAlmErIjAnd@zh@dbInprIdIktIdInDAn@SAnAlsEtRtprErtuItsp@sAj-ItlefcrmEniyIrzAdEdlEtR-
1343,-fEdRAljAjIzAndyunYtAdstetsAtRnizInyutAp-huaRnatmcrmAnsncrlAvRzAvmcrmAnIzAm-rAfyuzdtuEntRtenkAmplents-crprasIkyukesAzAndRDAlc-bIkczAvItsm@nAfEstInjAstIsAndInEdAkwAsi-
1344,-DIsmEnt-D@tfcr@n@lEjmIsdRminR-fcrwICkaGgrAspriskrYbdAm@ksAmAmpEnAltiAvsIksmAnTsImprIzAnmAnt-AndAfYnAvTrihAndrAdalRz-Am@nmYtbiImprIzAndfcrlYf-YfcrmEnitRmzAvIm@nsn@CRAlYf-tuDAkwcrtspWRtuEnfcrsInsEntAnsAzIkstEndsofar-AndmYtbifYndAmIlyAnzAvdalRz-
1345,-bIfcrDIstr@vAstianDA@dmInIstreSAnAvlckUdbibrctbIfcrDAkcrtAvl@strIzcrt-AndDErmEtwIDArIvRsAlAndribyukItdIzRvd-mEnwRImprIzAndAndRsEntAnsAvmEniyIrzdUreSAn-
1346,-DApipAlkAntEstAvDizmEZRzwAnbYwAnAndDAkcrts-prIzEntIGInkes@ftRkes-DAdIfRAntfezAzAvDAsAbjIkt-AndRjIGDAAnkanstAtuSAn@lItiAvDAmEZR-
1347,-DEnDACRCwazdIsInkcrpRetId-AndItsprapRtiwIlTrilAndpRsInIl-kanfAsketAdAn-@SietAdtuDAgAvRmAntAvDAyunYtAdstets-AndclDoD@npRsInIlprapRtiwazsunrIstcrd-wilAstetAvgretv@lyulcGleInDAh@ndzAvDAkcrtsrAsivR-AndDAmcrmAnCRCh@dtupeDAn@SAnAlgARmAnthYrEntAlanItsonprapRti-
1348,-AndsoDAstcriAvmcrmAnIzAmrAnzan-ItsfAn@lih@znatyEtbInrItAn-DAkRntIprEsprizEntskAntInyuAsli-nustejAzAvItspragrEs-nudIvElApmAntsAvItspl@n-
1349,-menholYkt@lAgz@ndRbIkczhiwaz@nEnjAnIr-
1350,-wih@dfrikAnsmindYdiAzAbWtEvriTIG-AndhIzYdiAbD@tAmErAkAnzwazD@tDeSUdbiEnjAnIrzanmAk@nIks-
1351,-ItstrAmEndAsliwElpUtantu-
1352,-ItsbInanonlituwiksAndYvbInh@pAd@zIntYmzclrEdi-
1353,-uyuno@lAgz@ndR-mehclUkwIDpRplEksAtiApIntuDAtapAvDAh@nsAm-AndrAbdhIzpIgCikwIDhIzglAvdfIGgR-duyunoYsAmtYmzTIGkAvtekIGtukrItIsIzAmsIriAslimYsElf-
1354,-SisevzhRh@ndtu-Siz@thRbEstInDAsEkAndb@k-
1355,-hizbInwantAGdtumErihIldnhIzTriyIrzAndmcr-
1356,-SidAzAntekApwIDEnibAdiyuno-
1357,-YrinwRgoIGwAnAvhRf@mAli-toldmiInkanfAdAnsIDIrwazArom@nsAmwErv@TInDAbIgInIG-
1358,-menhcldWtfcrhRkanstAnsiwIDAlcAnAsD@tmed@lAgz@ndRsmYl-ivInwYlAkYndAvr@pAdIksYtmAntwaztIGgAlIGTruhIm-
1359,-hizAnADRwazcttlikiGAbWthR-lEtmiuntrAdusyu-
1360,-sRhEritWn-mIstRpcrti@lAgz@ndRDAmErAkAnEjAnIr-
1361,-YsesRhEriAlItAlgRlzduInfemAslitunYtIzAntSi-
1362,-no-YTctDAd@nsAbIt-kanSAstunYt-fcrDAfRstYm-
1363,-wEstmirnYwRb@k@ftRDAfRst@ptAn-wiTctSisimdkwYtAnsRtAnAvhRsElf-
1364,-AlItAlAt@kAvnRvzpasAbli-
1365,-hiwazbIgInIGtufil-kinIntrAstInDAslEndR-bErfUtjankigRlhuslIpth@nAndWtAvDAple-sIGIG-lYksAmwAnwYndIGtuIlifild-
1366,-wAnYtwEnhinwIdAfRdwazsItIGtAgEDRanDAbrIj-hitoldhRDATIGzh@dh@pAndwYlhiwzstAdiIGAbrcd-D@thiwazsarifcr-wAnTIGInpRtIkyAlR-Andhi@skthRwEDRSiTctSictunoAbWtDEm-
1367,-SikAnsIdRdfcrAmomAntAnDEnsEd-noATIGknat-DoweYmgl@dyu@sktmi-
1368,-@ftRD@tItwazizitufRgEt-@kCAwAlitufRgEt-
1369,-AvkcrshirAflEktAd-Siclwezh@dD@tkambAneSAnAvsAmTIGhomliAndsEnsAbAl-AndsAmTIG-AtRliwYldAnd@ft-
1370,-SimAstkErAbWtDATIAtRccgretdirmcrD@nSiyustu-
1371,-YmglAdSishEldhRonsEns-
1372,-@ftRclwiwRafliycG-
1373,-YYSUdAntwAndRIfSikUdl@fAbWtItwIDnW-
1374,-hIldRwazvErinYstuhImAndhis@tanDAEjAvhIzCEr-flAStwIDhIzkanvRseSAnAlEfRtsAndmuvIGhIzCInAbWtnRvAsliovRhIzhYkalR-
1375,-De@skthImtukAmtusiDEmInCElsi-AndDespokvEritEndRliAvhEldA-
1376,-l@mwUdAntkErAgretdilAbWtmEniAvDEmYf@nsi-
1377,-wEnpartliRYvd@tbEdfRtskwEransAndeivnIG-mRiDAprItilItAlfrEnCgRl-mEthIm@tDAdcrAndkAndAktAdhImApstErz-
1378,-YSUdnEvRh@v@sktyuIfmalih@dbInhir-fcrYrImEmbRyudontlYkIGglISkUkRi-
1379,-Yh@vAnth@dAC@nsgEtutElyuwAtAjalilItAlplesYTIGkDIsIz-
1380,-DearclskECAzmedAbWtDAvIlAjAstAyusi-
1381,-DozfElozarclvErilOAlivInmenhcl-
1382,-Yvm@nAjdtusevsAmTIGEvRiyIr-AndD@twIDhElpIGmYTrisIstRznWAndDEn-AndtYdIGpUrkAzAnmYkAl-b@dsizAnz-
1383,-ItsnatpartIkyAlRlirErSisEd-bAtsAmAvItwazmYmADRz-
1384,-DErwazwctRkrIstupAndsol-AndAdIlYtfAlamlAtstAftwIDmASrumzAndtrAfAlz-AndtusmclrErdAklIGz-AndartACoksAndAdrcyEloronwYnAvwICpartlih@dclwezbInvErifand-
1385,-DErIznATIGElsD@tlUktsojali-
1386,-T@Gkyu-bAtYdontlYkItsowEl@zDIs-
1387,-h@vyubInImpErIsmACDizletyIrz-
1388,-DErarAfyuCenjAzInDAoldkwcrtR-
1389,-dontYDolhImsosarituhirIt-hWdIdhRsAntRnWt-
1390,-hRhErIzstIlYkfl@ks-AndhRbluYzarjAstlYkAbebiz-AndSih@zDAsemTrifrEkAlzanhRlItAlnoz-AndtcksAbWtgoIGb@ktuhRb@ndAmEr-
1391,-hWjaliItwazbiIGyAGhIldA-
1392,-duyurImEmbRD@tfRstwckwitUktAgEDRInpErIs-
1393,-kAm-wIlh@vhRkafiEniADRromAndyuk@nsmok-
1394,-YTIGkwidIdSi@nsRdtumIrAli-
1395,-wICSiwantAdfrAmAswazniDRWRflWRzncrWRfr@Gks-bAtjAstWRyuT-
1396,-DewRboTrImEmbRIGwAtDAwUmAnh@dsEdwEnSitUkDAmAni-gUdgIvyuAh@pilAv-
1397,-DAstrenjwUmAnAndhRp@SAnAtsEntAnsD@tr@GWtsoSarpli-h@dfrYtAndDEmboT-
1398,-partlistartAdwAnhEldAr@GAlItAlbElbIsYdhR-dIrmiwYdIdyuduD@t-
1399,-ItwazvErijalihimRmRdlezAli-@zmRikemIntutekAweDAkafi-
1400,-h@vYtoldyuAbWtmYnuple-
1401,-wEnSifInISt-@lAgz@ndRSUkhImsElfWtAvArEvRi-
1402,-nansEnsAv-kcrsYk@ntrIlisIG-IksEptDAwemYmADRAndgr@ndmADRdIdbIfcrmi-
1403,-ItsrIlituwcrmInDAsrumtusIG-dontyufilIt-
1404,-@lAgz@ndRwEntovRAndopAndDAwIndofcrhR-
1405,-DEr-jAstInfrAnt-
1406,histUdAlItAlbIhYndhRAndtrYdtustEdihImsElf@zhisEd-ItsaftAndmIsti-sihWwYtDAstarzar-
1407,-fcrAlcGtYmyuDAhIldAnrbartlispok-
1408,-hifEltAtrAmRrAnTruDAslEndRyElofIgyRInfrAntAvhIm-
1409,-bartlilindovRhRSoldRwITWtACIGhRAndwIspRdInhRir-yuargIvIGmiAC@ns-yEs-
1410,-@lAgz@ndRklAnCtDAtuh@ndz@thIzsYdz-
1411,-DAstapItkwinztWn-DAtidiAsp@sAjApDAmRsi-RTIGzD@thinotAdImliTruhIzgroIGImpeSAns-
1412,-SiblAStAndsmYldAndfAmAldhIzkardInhRkAnfyuZAnbIfcrSir@nApstErz-
1413,-@lAgz@ndRpestApAndWnDAhclwe-bAtAnIGAndAnbAtAnIGhIzovRkot-AntIlSirItRndAndtUkhImAptuhIldhIzlIvIGrum-
1414,-DArumwazEmptiwEnhiEntRd-
1415,-@lAgz@ndRdIdnatsItdWn-
1416,-YfEltItInmYbonzwEnYwokDIsmcrnIGD@tsAmTIGsplEndAdwazgoIGtutRnAp-
1417,-YTctItmYtbisIstRketokAzAnmYkwUdbih@pAnIGAlcG-
1418,-SipUSthImtAwcrdDAbIgCErbYDAfYRAnds@tdWnanAstul@tDAapAzAtsYdAvDAharT-hRnizdrcnAptuhRCIn-l@fIGlYkAh@pilItAlgRl-
1419,-wEdyudyukAmbartliAndhWdIdIth@pAn-yuh@vAntspokAnAwRd-
1420,-YgatInAbWtEnmInAtsAgo-
1421,-@lAgz@ndRlindfcrwRdAndwcrmdhIzh@ndzbIfcrDAblez-
1422,-bartlibEntloRdovRDAfYR-
1423,-SilUkt@thIzhEviSoldRzAndbIgdItRmAndhEd-TrAstfcrwRdlYkAk@tApAltAnliS-
1424,-YlduEniTIGyuwISmitubarliSisEdtrEmAlAsi-
1425,-Yk@ntst@ndsiIGyumIzRAbAl-
1426,-hipUldApAwIndo@zIfDAErwRhEvi-
1427,-hiltAwaCthImfrAmDAkcrnR-trEmbAlIGAndskErslibriDIG-darkS@dozgroIGAbWthRYz-It-
1428,-bAtItswRsnW-ItsAnbErAbAl-
1429,-YgEtnATIGbAtmIzRiWtAviDR-
1430,-DAwRldIzclDEr-jAst@zhiyustubibAtYk@ntgEt@tItEnimcr-
1431,-ItwazmYsElfYwazdIfYIGhEldA-
1432,-hEldhIzfeskwIvRdbAtSiwIspRd-yEs-YTIGkItmAsth@vbIn-
1433,-bAtwYdIdAntyutElmiwEnyuwRhirInDAsAmR-
1434,-@lAgz@ndRgrondYmEntu-bAtsAmhWYkUdAnt-
1435,-SiprEsthIzhEndjEntliIngr@tAtud-
1436,-wRyuh@piDEn@tcl-
1437,-SiklozdhRYzAndtUkAdiprEb-@zIftudrcInAgEnDAfregrAnsAvDozdez-
1438,-himuvdAnizAliAndhIzCErkrikt-
1439,-yEsyEsSihRid-pUlIGhRh@ndjEntliAwefrAmhIm-
1440,-pliztElmiwAnTIGbartli-@tlist-tElmiD@tyubIlivYTctYwazmekIGyuh@pi-
1441,-yEshEldYnoD@thisEdsImpli-
1442,-YAndRst@ndbartli-YwazrcG-
1443,-bAtYdIdAntno-yuvonlitutElminW-
1444,wAtYminIzD@tYwantyutupramAsnEvRtusimiAgEn-nomh@tRhWcfAnYkamnom@tRhWhardYbEg-
1445,-kipAweIfyuwIS-wEnh@fYEvRfalodyu-
1446,-@lAgz@ndRrozAndSUkhImsElf@GgrAli-yEsYnoAnkAlRdli-
1447,-hitUkArAfliInhIzarmzduunowAtYmin-
1448,-hobartliwAt@mYtudu-
1449,-YwIl@skDAlistIm@jAnAbAl-bAtYmAsth@vsAmTIG-
1450,-YmAstnoAbWtyu-
1451,-DAsYtAvyubartlitusiyulIvIGAndh@piAntusAksEsfAl-k@nYnEvRmekyuAndRst@ndwAtD@tminztumi-
1452,-yusi-lAvIGsAmwAn@zYlAvyumeksDAholwRldIfRAnt-
1453,-AndDEnyukemb@k-natkErIGvErimAC-bAtItmednodIfRAns-
1454,-partlibEntovRAndtUkhRInhIzarmz-kIsIGhRmWDAndhRwEt-tYRdYz-
1455,-YdolkrYdontkrYhiwIspRd-
1456,-wIDtcrCRdiCADRInAfcrtunYt-
1457,-C@ptRwAn-crAjAn-
1458,-ItEnjEndRzAholwRld-lApEg-fcrwICrEdsEft-AndAhEl-lapAgrIn-fcrwIC-rEdhAGgR-
1459,-DAs-YdAlnAsIzvDAmADR-
1460,-Sih@zAsAn-fEft-AndAdctR-hAGgR-
1461,-wAtIzsl@G-
1462,-wih@vnEvRAndRstUd-DIscrtAvAbjEkSAnz-
1463,-sl@GIz-odiAs-
1464,-sl@IGmekswAnSAdR-
1465,-hudInYzD@t-AvkcrsIt-dAz-
1466,-wEnItIzAkwEsCAnAvpruvIGAwWnd-AgAlf-AsAsYAti-sInswEnh@zItbInkAnsIdRdrcGtugotufar-tugotuDAbatAm-
1467,-wih@vclwezTct-D@tItwazsAmtYmz-AkRejAs@ktAnd-@tlist-AsImpAlAnyusfAldid-wRDiAvDAsImpATEtIk-AtEnSAnwICduti@ksEptIdInfUlfIldmErAts-
1468,wYSUdwAnatIksplcrEvriTIGAndstAdiEvriTIG-
1469,-wYSUdwAnhcltanDAwe-
1470,-nATIGIzmcrlAgyubriAsD@nDAkantAmpleSAnDAsInItsnudAti-InDAbrcdlYtAvTct-AvDAhcrAbAlswcrmIGAvsl@G-
1471,-nW-wEn-h@zhcrR-EvR-IkskludAdstAdi-
1472,-sInswEnh@zm@lAdib@nISt-mEdAsAn-
1473,-k@nwAnIm@jAnAn@CRAlIstrAfyuzIGtustAdiDAvYvR-DAb@t-DAskcrpiAn-DAsEntApid-DAtRAnCAlA-AndwAnhuwUdk@stDEmb@kIntuDErdarknAsseIG-ohWAgliD@tIz-
1474,-hiwUdbilYk-AfolalAjAstrAfyuzIGtuIgz@mInAf@ktInl@GgwAj-AfAlasAfRhEzAtetIG-tuskrutAnYzAf@ktInhyum@nIti-
1475,-wAtIz-sl@G-prapRlispikIG-
1476,-ItIzDAl@GgwAjAvrECIdnAs-
1477,-wimebistapt-DAf@ktmebipU-tuAs-InjEnRAltRmz-wICIzwAnweAv-AtInyuetIGIt-wimebitoldD@tcltredz-prAfESAnzItmebi@dAd-clDA@ksAdAntsAvDAsoSAlhYRarkiAn-clfcrmzAvIntElAjAns-h@vDEronsleG-
1478,-DApentRhusEz-mYgrYndR-DAnotRihusEzmYskIpAvDAgAtR-DAhErdrEsRhusEzmYmilib@k-DAkablRhusEzmYkAb-tcks-sl@G-
1479,-DErIzDAsl@GAvDA-IfEktItledi-@zwEl@zAvDAprEsyusIz-
1480,-DASUgRm@nyAf@kCRhusEz-lof-klErAfYd-lAmps-b@skRd-kamAn-bRnt-vIst-anAstm@nyAf@kCR-tcksl@G-
1481,-@ljIbrA-mEdAsAn-batAni-h@viCDErsl@G-
1482,-tumit-DAnidzAvDIskanflIkt-rECIdnAsh@zInvEntAdAl@GgwAjAvkamb@t-wICIz-sl@G-
1483,-tukipAflot-AndturEskyufrAmAblIviAn-tuholdAbAvDAgAlf-wErItbAtAfr@gmEntAvsAml@GgwAj-wICmEnh@z-spokAnAndwICwRdADRwYzbilcst-D@tIztuse-wAnAvDAElAmAnts-gUdcrv@d-AvwICsIvAlIzeSAnIzkAmpozd-crbYwICItIzkamplAketAd-tuIkstEndDArEkRdzAvsoSAlabzRveSAn-IztusRvsIvAlIzeSAn-ItsElf-
1484,-fAniSAnvErigUd-
1485,-ivIndYAlEktlInT-D@t-p@s-
1486,-tuDIswiprIplYInwAnwRd-onli-
1487,-ASUrAdli-IfDAtAGwICAneSAn-crApravAnsh@zspokAnIzwRDiAvIntrAst-DAl@GgwAjwICh@zbInspokAnbYAmIzRiIzstIl-mcrwRDiAvAtEnSAnAndstAdi-
1488,-AndDEnwiInsIstApanIt-DAstAdiAvsoSAldIfcrmAtizAndInfRmItiz-AndDAt@skAvpOntIGDEmWtwIDAvyuturEmAdi-IznatAbIznAsInwIC-COsAz-pRmItAd-
1489,himAstdIsEndwIDhIzhartfUlAvCErItiAnd-sIvErIti@tDAsemtYm-@zAbrADRAnd@zhijAj-tuDoz-ImpEnAtrAbAlkesmits-wErkrcl-pElnWDozhublidInDozhudilDAblo-DozhuwipInDozhukRs-Dozhuf@stInDozhudIvWR-DozhuIndyUrivAlAndDozhuInflIktIt-
1490,-duwirIlinoDAmWntRwEl-wEnwiarnatAkwentIdwIDAk@vRn-
1491,-DekanstAtutudIfRAntcrdRzAvf@ktswICkcrAspandtuiCADR-wIC-ar-clwezIntulest-AndwIC-cfAn-brIGfcrT-rIzAlts-
1492,-truhIstRibiIGAmIksCRAvclTIGz-DAtruhIstcriAnmIGgAlz-In-EvriTIG-
1493,-f@ktsfcrm-wAnAvDiz-End-YdiAz-DADR-
1494,-DErItkloDzdItsElfInwRdm@sks-InmEtAfcr@gz-
1495,-InDAskYz-ItbIkAmzhcrAbAl-
1496,wAnpRsivzwITWtAndRst@ndIGIt-AhIdiAsmRmR-sWndIG-clmost-lYkhyumAn@ktsEns-bAtmcrnIrlirIzEmbAlIG-AhWl-D@n@nartIkyAlRtwRd-
1497,wAnTIGkswAnhIrzhYdrEstckIG-
1498,-ItIz-AnytElAjAbAlInDAdark-
1499,-ItIzbl@kAndmIsfcrCAn-ItIzblakrstIlAndkrYm-Diztubl@knAsAzAm@lgAmetId-kAmpozdslIG-
1500,-DARTIznatdIvOdAvrIzEmblAns-tuAjel-
1501,-lUklosli@tlYf-
1502,-ItIzsomedD@t-EvriwErwifilDAsEnsAvkanISmAnt-
1503,-iCdeh@zItsongretgrifcrrITs-lItAlkEr-
1504,-yEstRdeuwRtrEmbAlIGfcrAhElT@thIzdIrtuyu-tudeyufIrfcrycron-tumaroItwIlbi@GzYAtiAbWtmAni-DAde@ftRtumaroDAdYAtrYbAvAsl@ndR-DAde@ftRD@t-DAmIsfcrCAnAvsAmfrEnd-DEnDAprIvelIGwEDR-DEnsAmTIGD@th@zbInbrokAncrlcstD@n-AplEZRwID-wICycrkanSAnsinyUrp-vRtAbAlhalAmripoCyu-AgEn-DAkcrsAvpAblIk-AfErz-
1505,-DIswITWtrEkAnIGInDApenzAvDAhart-AndsoItgozan-
1506,-DErIzhardliwAndeWtAvAhAndrAd-wICIzholijOAs-AndsAni-
1507,-AndyubIlcGtuD@tsmclkl@shuarh@pi-
1508,-InDIswRldzEvAdAntliDAvEstIvyulAvAnADR-DErarnofcrCAnAt-
1509,-DArilhyumAndIvIZAnIzDIs-DAlumAnAs-AndDASedi-
1510,-tudImInISDAnAmbRAvDASevi-tuagmEntDAnAmbRAlumAnAsD@tIzDAbjEkt-
1511,-D@tIzwYwikrYEjAkeSAn-sYAns-
1512,-tutizrEdIGinztulYtDAfYR-EvRisolbAlzfEld-Wt-sparkAlz-
1513,-hWEvR-hihusEzdlYt-dAznatnEsAsErAli-sijO-
